UAI;Nom;Type;Statut public/privé;Adresse;CP;Commune;Académie;Département;Région;Téléphone;Téléphone normalisé;Mail ce.;Site web;SIREN;SIRET;Latitude;Longitude;Campus rattaché;Distance campus km;Source;Date extraction;Nature source;Code nature source;Type source;État source
0782565P;Lycée Jules Ferry;Lycée;Public;29 rue du Maréchal Joffre;78000;Versailles;Versailles;Yvelines;Ile-de-France;01 39 20 11 60;+33139201160;0782565p@ac-versailles.fr;https://lyc-ferry-versailles.ac-versailles.fr/;197825656;19782565600014;48.79453560162573;2.1211539400128516;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920141D;Lycée polyvalent Frédéric et Irène Joliot Curie;Lycée;Public;92 avenue Joliot-Curie;92014;Nanterre;Versailles;Hauts-de-Seine;Ile-de-France;01 47 21 20 19;+33147212019;0920141D@ac-versailles.fr;https://lyc-curie-nanterre.ac-versailles.fr/;199201419;19920141900017;48.89097484069988;2.2075839125947363;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0780812J;Ecole générale et technologique privée British School of Paris;Lycée;Privé;38 quai de l'Ecluse, 78290 CROISSY SUR SEINE;78290;Croissy-sur-Seine;Versailles;Yvelines;Ile-de-France;0134804590;+33134804590;finance@britishschool.fr;;340162940;34016294000019;48.87359791832066;2.1273173499368623;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783656A;Ecole générale et technologique privée du groupe scolaire privé Samarcande;Lycée;Privé;3 rue François Geoffre, 78180 MONTIGNY LE BRETONNEUX;78180;Montigny-le-Bretonneux;Versailles;Yvelines;Ile-de-France;0952925680;+33952925680;contact@ifsqy.org;;;;48.7767140798648;2.0152703211184564;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0912443L;Ecole générale et technologique privée Groupe Scolaire Excellence;Lycée;Privé;22 rue Robinson, 91100 CORBEIL ESSONNES;91100;Corbeil-Essonnes;Versailles;Essonne;Ile-de-France;0984344550;+33984344550;administration@groupe-scolaire-excellence.com;;812895944;81289594400013;48.606028628382425;2.4643408899878723;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0921365J;Lycée Madeleine Daniélou;Lycée;Privé;61-63 rue du Général de Miribel;92508;Rueil-Malmaison;Versailles;Hauts-de-Seine;Ile-de-France;01 41 39 25 80;+33141392580;cmd@danielou.org;http://www.danielou.org;785443102;78544310200013;48.86026641261368;2.1719696125426657;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0911927A;Lycée Maurice Eliot;Lycée;Public;2 rue de Provence;91860;Epinay-sous-Sénart;Versailles;Essonne;Ile-de-France;01 60 47 19 07;+33160471907;0911927a@ac-versailles.fr;https://lyc-eliot-epinay-senart.ac-versailles.fr/;199119272;19911927200011;48.699103606752416;2.52372351610206;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0782540M;Lycée Jean Rostand;Lycée;Public;66 rue Fernand Bodet;78200;Mantes-la-Jolie;Versailles;Yvelines;Ile-de-France;01 30 94 09 21;+33130940921;0782540M@ac-versailles.fr;https://lyc-rostand-mantes.ac-versailles.fr/;197825409;19782540900018;48.997956370212556;1.6966592625740586;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0781297L;Lycée Plaine de Neauphle;Lycée;Public;3 place Naguib Mahfouz;78190;Trappes;Versailles;Yvelines;Ile-de-France;01 30 16 08 20;+33130160820;0781297l@ac-versailles.fr;https://lyc-plaineneauphle-trappes.ac-versailles.fr/;197812977;19781297700019;48.78165962034209;1.9850027963924524;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0951722F;Lycée Jean Monnet;Lycée;Public;Rue Jean Monnet, BP 60014;95131;Franconville;Versailles;Val-d'Oise;Ile-de-France;01 30 72 46 61;+33130724661;ce.0951722f@ac-versailles.fr;https://www.lycee-jeanmonnet-franconville.fr/;199517228;19951722800011;48.99108067569529;2.2147919198224715;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0951104J;Lycée polyvalent Jean Perrin;Lycée;Public;2 rue des Egalisses;95310;Saint-Ouen-l'Aumône;Versailles;Val-d'Oise;Ile-de-France;01 34 32 58 28;+33134325828;0951104J@ac-versailles.fr;https://www.jeanperrin.org/portail/;199511049;19951104900017;49.05795045401262;2.1301623470731075;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0951824S;Lycée de l'Hautil;Lycée;Public;1 rue Gabriel Fauré;95280;Jouy-le-Moutier;Versailles;Val-d'Oise;Ile-de-France;01 34 32 71 71;+33134327171;0951824s@ac-versailles.fr;https://lyc-hautil-jouy.ac-versailles.fr/;199518242;19951824200011;49.009759301761505;2.0263271559548857;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920799U;Lycée Richelieu;Lycée;Public;64 rue George Sand;92500;Rueil-Malmaison;Versailles;Hauts-de-Seine;Ile-de-France;01 58 83 20 10;+33158832010;0920799u@ac-versailles.fr;https://lyc-richelieu-rueil.ac-versailles.fr/;199207994;19920799400013;48.86745736264645;2.1801465552459094;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920164D;Lycée professionnel Jean Monnet;Lycée;Public;128 avenue Jean Jaurès;92120;Montrouge;Versailles;Hauts-de-Seine;Ile-de-France;01 41 17 44 20;+33141174420;0920164d@ac-versailles.fr;https://lyc-monnet-montrouge.ac-versailles.fr/;199201641;19920164100016;48.81281480460642;2.3052947452625223;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0911937L;Lycée François Truffaut;Lycée;Public;Rue Georges Pompidou, BP 108;91070;Bondoufle;Versailles;Essonne;Ile-de-France;01 69 11 35 40;+33169113540;0911937L@ac-versailles.fr;https://lyc-truffaut-bondoufle.ac-versailles.fr/;199119371;19911937100011;48.61869307584424;2.389553325621402;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0921484N;Lycée Montalembert;Lycée;Privé;238 boulevard Saint-Denis;92400;Courbevoie;Versailles;Hauts-de-Seine;Ile-de-France;01 46 67 13 00;+33146671300;lycee@montalembert-courbevoie.fr;http://www.montalembert-courbevoie.com;785355108;78535510800016;48.90302861967005;2.2757668561162783;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0782563M;Lycée La Bruyère;Lycée;Public;31 avenue de Paris;78000;Versailles;Versailles;Yvelines;Ile-de-France;01 39 50 04 37;+33139500437;0782563m@ac-versailles.fr;https://lyc-labruyere-versailles.ac-versailles.fr/;197825631;19782563100017;48.80106442786684;2.137439326016222;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920906K;Lycée Notre-Dame;Lycée;Privé;65 avenue du Général Leclerc;92340;Bourg-la-Reine;Versailles;Hauts-de-Seine;Ile-de-France;01 41 13 42 42;+33141134242;a.comby@indblr.asso.fr;http://indblr.asso.fr;775722804;77572280400017;48.781713140539594;2.3163135801524977;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910819W;Lycée privé du cours secondaire d'Orsay;Lycée;Privé;11 rue de Courtaboeuf;91400;Orsay;Versailles;Essonne;Ile-de-France;01 69 28 43 72;+33169284372;csorsay@wanadoo.fr;https://cours-secondaire-orsay.fr/le-lycee/;785228230;78522823000013;48.69498793524664;2.1905110839666717;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781974X;Lycée Saint-Exupéry;Lycée;Privé;11 rue Michaël Faraday;78180;Montigny-le-Bretonneux;Versailles;Yvelines;Ile-de-France;01 30 58 37 00;+33130583700;contact@ecolesaintexupery.com;https://www.saint-exupery78.com/;408547255;40854725500021;48.795692848197156;2.0492015541446027;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0921663H;Lycée Jeanne d'Arc;Lycée;Privé;9 boulevard de Valmy;92700;Colombes;Versailles;Hauts-de-Seine;Ile-de-France;01 55 66 91 00;+33155669100;0921663H@ac-versailles.fr;http://www.jeanne-darc-colombes.com;785346289;78534628900016;48.92492600399809;2.252634157627185;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920919Z;Lycée Notre-Dame de Sainte-Croix;Lycée;Privé;30 avenue du Roule;92200;Neuilly-sur-Seine;Versailles;Hauts-de-Seine;Ile-de-France;01 46 43 19 50;+33146431950;0920919Z@ac-versailles.fr;https://www.saintecroix-de-neuilly.com;401749825;40174982500014;48.88195175052507;2.2805094221726585;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781578S;Lycée d'hôtellerie et de tourisme;Lycée;Public;Place François Rabelais, BP 67;78042;Guyancourt;Versailles;Yvelines;Ile-de-France;01 30 96 12 00;+33130961200;0781578s@ac-versailles.fr;https://lyc-hotellerie-guyancourt.ac-versailles.fr;197815780;19781578000014;48.78460328356721;2.0497194097620253;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0951728M;Lycée Edmond Rostand;Lycée;Public;75 rue de Paris;95310;Saint-Ouen-l'Aumône;Versailles;Val-d'Oise;Ile-de-France;01 34 48 57 30;+33134485730;0951728m@ac-versailles.fr;https://lyc-rostand-st-ouen.ac-versailles.fr/;199517285;19951728500029;49.039124824601416;2.116900033641266;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0783835V;Lycée Jean-Paul II;Lycée;Privé;20 quai Pierre Brunel;78500;Sartrouville;Versailles;Yvelines;Ile-de-France;01 39 57 10 95;+33139571095;direction@ind78.com;https://www.ind78.fr/lycee-jean-paul-2;785124280;78512428000054;48.951346685536485;2.1720596577271056;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0911346U;Lycée Albert Einstein;Lycée;Public;Avenue de la Liberté;91706;Sainte-Geneviève-des-Bois;Versailles;Essonne;Ile-de-France;01 69 46 11 11;+33169461111;0911346u@ac-versailles.fr;https://lyc-einstein-ste-genevieve.ac-versailles.fr/;199113465;19911346500017;48.64019835444476;2.34867870180729;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0921505L;Lycée professionnel Louis Dardenne;Lycée;Public;25 rue Louis Dardenne;92170;Vanves;Versailles;Hauts-de-Seine;Ile-de-France;01 47 36 34 07;+33147363407;0921505l@ac-versailles.fr;https://lyc-dardenne-vanves.ac-versailles.fr/;199215054;19921505400016;48.82002327168077;2.2878443117179637;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0781845G;Lycée Jules Ferry;Lycée;Public;7 rue Joseph Bouyssel, BP 15;78700;Conflans-Sainte-Honorine;Versailles;Yvelines;Ile-de-France;01 34 90 03 70;+33134900370;ce.0781845g@ac-versailles.fr;https://lyc-ferry-conflans.ac-versailles.fr/;197818453;19781845300015;48.99873348727009;2.0961143760236256;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783344L;Lycée Notre-Dame Les Oiseaux;Lycée;Privé;106 Grande Rue;78480;Verneuil-sur-Seine;Versailles;Yvelines;Ile-de-France;01 39 28 15 00;+33139281500;accueil@ndoverneuil.fr;https://www.ndoverneuil.com/;785138926;78513892600023;48.982385476495644;1.9764251764767846;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920163C;Lycée professionnel Louis Girard;Lycée;Public;85 rue Louis Girard;92240;Malakoff;Versailles;Hauts-de-Seine;Ile-de-France;01 46 42 63 84;+33146426384;0920163c@ac-versailles.fr;https://lyc-girard-malakoff.ac-versailles.fr/;199201633;19920163300013;48.81081427469016;2.2831562997306007;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0920147K;Lycée Paul Langevin;Lycée;Public;2 rue Maurice Payret-Dortail;92150;Suresnes;Versailles;Hauts-de-Seine;Ile-de-France;01 47 72 20 13;+33147722013;0920147k@ac-versailles.fr;https://lyc-langevin-suresnes.ac-versailles.fr/;199201476;19920147600017;48.87743160482891;2.22266982663959;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0912364A;Lycée Nikola Tesla;Lycée;Public;15-21 chemin du Champ de Courses;91410;Dourdan;Versailles;Essonne;Ile-de-France;01 64 59 39 00;+33164593900;0912364A@ac-versailles.fr;https://lyc-tesla-dourdan.ac-versailles.fr/;200075158;20007515800010;48.53430077972147;1.9901027277715995;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0911021R;Lycée François Joseph Talma;Lycée;Public;1 rue des Cerfs, BP 84;91805;Brunoy;Versailles;Essonne;Ile-de-France;01 60 46 57 06;+33160465706;0911021R@ac-versailles.fr;https://lyc-talma-brunoy.ac-versailles.fr/;199110214;19911021400012;48.693086898317304;2.502522287814262;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0921399W;Lycée Maurice Genevoix;Lycée;Public;29 avenue du Fort;92120;Montrouge;Versailles;Hauts-de-Seine;Ile-de-France;01 49 65 65 00;+33149656500;0921399W@ac-versailles.fr;https://lyc-genevoix-montrouge.ac-versailles.fr/;199213992;19921399200019;48.81052663525963;2.3229896222976945;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0951399E;Lycée Alfred Kastler;Lycée;Public;26 avenue de la Palette;95000;Cergy;Versailles;Val-d'Oise;Ile-de-France;01 30 32 47 47;+33130324747;0951399e@ac-versailles.fr;https://lyc-kastler-cergy.ac-versailles.fr/;199513995;19951399500019;49.03466919679982;2.0847198446121924;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0951994B;Lycée polyvalent privé ORT;Lycée;Privé;32 avenue de Choiseul;95400;Villiers-le-Bel;Versailles;Val-d'Oise;Ile-de-France;01 39 87 71 40;+33139877140;moise.tibi@ort.asso.fr;https://ort-france.fr/villiers-le-bel;775688104;77568810400121;48.99431993894428;2.4098589214490516;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920132U;Lycée Albert Camus;Lycée;Public;131 rue Pierre Joigneaux;92270;Bois-Colombes;Versailles;Hauts-de-Seine;Ile-de-France;01 42 42 69 79;+33142426979;0920132u@ac-versailles.fr;https://lyc-camus-boiscolombes.ac-versailles.fr/;199201328;19920132800010;48.91063016567943;2.2596680663599003;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0951637N;Lycée Galilée;Lycée;Public;11 avenue du Jour;95800;Cergy;Versailles;Val-d'Oise;Ile-de-France;01 34 41 74 20;+33134417420;ce.0951637n@ac-versailles.fr;https://lyc-galilee-cergy.ac-versailles.fr/;199516378;19951637800015;49.04572760734354;2.030136584739511;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920889S;Lycée Sainte-Geneviève;Lycée;Privé;19 rue de la Station;92600;Asnières-sur-Seine;Versailles;Hauts-de-Seine;Ile-de-France;01 47 93 05 28;+33147930528;institution@saintegenevieve-asnieres.com;http://www.saintegenevieve-asnieres.com/;785283045;78528304500041;48.90786604728012;2.283993031617917;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910808J;Lycée Saint-Charles;Lycée;Privé;2 rue G. Anthonioz de Gaulle;91200;Athis-Mons;Versailles;Essonne;Ile-de-France;01 60 48 71 00;+33160487100;lycee@scharles.net;https://scharles.org/;775718851;77571885100030;48.709322753904594;2.3900453916725817;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0782546U;Lycée Le Corbusier;Lycée;Public;88 rue de Villiers;78300;Poissy;Versailles;Yvelines;Ile-de-France;01 39 65 13 55;+33139651355;0782546u@ac-versailles.fr;https://lyc-lecorbusier-poissy.ac-versailles.fr/;197825466;19782546600018;48.92341683080588;2.0272209979601326;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781859X;Lycée Vincent Van Gogh;Lycée;Public;Rue Jules Ferry, BP 234;78410;Aubergenville;Versailles;Yvelines;Ile-de-France;01 30 95 03 33;+33130950333;0781859x@ac-versailles.fr;https://lyceevangogh-aubergenville.fr/;197818594;19781859400016;48.95435672415239;1.8550869574308326;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0911251R;Lycée Parc des Loges;Lycée;Public;Boulevard des Champs-Élysées;91012;Evry-Courcouronnes;Versailles;Essonne;Ile-de-France;01 60 77 61 72;+33160776172;0911251R@ac-versailles.fr;https://lyc-parc-evry.ac-versailles.fr/;199112517;19911251700016;48.626017144327726;2.4240720744403896;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910625K;Lycée Rosa Parks;Lycée;Public;2 place de l'Europe;91230;Montgeron;Versailles;Essonne;Ile-de-France;01 69 03 53 36;+33169035336;0910625k@ac-versailles.fr;https://lyc-rosaparks-montgeron.ac-versailles.fr/;199106253;19910625300016;48.704853889908485;2.453640007118009;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920680P;Lycée professionnel Léonard de Vinci;Lycée;Public;5 avenue Henri Barbusse;92220;Bagneux;Versailles;Hauts-de-Seine;Ile-de-France;01 40 92 79 80;+33140927980;0920680P@ac-versailles.fr;https://lyc-vinci-bagneux.ac-versailles.fr/;199206806;19920680600010;48.798126642479446;2.308221346268783;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0920801W;Lycée Alexandre-Dumas;Lycée;Public;112 boulevard de la République;92210;Saint-Cloud;Versailles;Hauts-de-Seine;Ile-de-France;01 49 11 38 38;+33149113838;0920801w@ac-versailles.fr;https://lyc-dumas-st-cloud.ac-versailles.fr/;199208018;19920801800010;48.84866469435376;2.214133444595376;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920917X;Lycée Notre-Dame;Lycée;Privé;24 rue Alexandre Guilmant;92190;Meudon;Versailles;Hauts-de-Seine;Ile-de-France;01 46 90 00 20;+33146900020;institut.notre.dame@wanadoo.fr;http://www.indmeudon.com/;579803354;57980335400011;48.815732190282915;2.2403380193669244;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783140P;Lycée Jules Hardouin-Mansart;Lycée;Public;26 rue Victorien Sardou;78210;Saint-Cyr-l'Ecole;Versailles;Yvelines;Ile-de-France;01 30 45 12 34;+33130451234;0783140p@ac-versailles.fr;https://lyc-mansart-st-cyr.ac-versailles.fr/;197831407;19783140700014;48.804784616480546;2.0640573006596874;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
